sampleid	2177-002-M012-EMAX-SL-24-RV	2177-003-M013-EMAX-SL-24-RV	2177-004-M017-EMAX-SL-24-RV	2177-005-M018-EMAX-SL-24-RV	2177-006-M019-EMAX-SL-24-RV	2177-008-M014-EMAX-SL-24-RV	2177-009-M015-EMAX-SL-24-RV	2177-010-M016-EMAX-SL-24-RV	2177-011-M020-EMAX-SL-24-RV	2177-012-M021-EMAX-SL-24-RV	2177-014-M022-EMAX-SL-24-RV	2177-015-M023-EMAX-SL-24-RV	2177-016-M024-EMAX-SL-24-RV	2177-017-M025-EMAX-SL-24-RV	2177-018-M026-EMAX-SL-24-RV	2177-019-M028-EMAX-SL-24-RV	2177-021-M030-EMAX-SL-24-RV	2177-023-M031-EMAX-SL-24-RV	2177-024-M032-EMAX-SL-24-RV	2177-025-M033-EMAX-SL-24-RV	2177-026-M034-EMAX-SL-24-RV	2177-027-M035-EMAX-SL-24-RV	2177-028-M036-EMAX-SL-24-RV	2177-029-M037-EMAX-SL-24-RV	2177-030-M038-EMAX-SL-24-RV	2177-033-M039-EMAX-SL-24-RV	2177-034-M040-EMAX-SL-24-RV	2177-035-M041-EMAX-SL-24-RV	2177-036-M042-EMAX-SL-24-RV	2177-037-M043-EMAX-SL-24-RV	2177-038-M044-EMAX-SL-24-RV	2177-040-M045-EMAX-SL-24-RV	2177-041-M046-EMAX-SL-24-RV	2177-042-M047-EMAX-SL-24-RV	2177-043-M048-EMAX-SL-24-RV	2177-044-M049-EMAX-SL-24-RV	2177-045-M050-EMAX-SL-24-RV	2177-046-M051-EMAX-SL-24-RV	2177-047-M052-EMAX-SL-24-RV	2177-049-M053-EMAX-SL-24-RV	2177-050-K001-EMAX-SL-24-RV	2177-051-K002-EMAX-SL-24-RV	2177-052-K003-EMAX-SL-24-RV	2177-053-K004-EMAX-SL-24-RV	2177-054-K005-EMAX-SL-24-RV	2177-055-M054-EMAX-SL-24-RV	2177-056-M055-EMAX-SL-24-RV	2177-058-M056-EMAX-SL-24-RV	2177-059-K006-EMAX-SL-24-RV	2177-060-M057-EMAX-SL-24-RV	2177-061-M058-EMAX-SL-24-RV	2177-062-M059-EMAX-SL-24-RV	2177-065-K007-EMAX-SL-24-RV	2177-066-M060-EMAX-SL-24-RV	2177-067-M061-EMAX-SL-24-RV	2177-068-M062-EMAX-SL-24-RV	2177-069-M063-EMAX-SL-24-RV	2177-070-K008-EMAX-SL-24-RV	2177-071-K009-EMAX-SL-24-RV	2177-072-K010-EMAX-SL-24-RV	2177-074-M064-EMAX-SL-24-RV	2177-075-K011-EMAX-SL-24-RV	2177-076-M065-EMAX-SL-24-RV	2177-077-M066-EMAX-SL-24-RV	2177-078-M067-EMAX-SL-24-RV	2177-079-M068-EMAX-SL-24-RV	2177-080-M069-EMAX-SL-24-RV	2177-081-M070-EMAX-SL-24-RV	2177-083-K012-EMAX-SL-24-RV	2177-084-M071-EMAX-SL-24-RV	2177-085-K013-EMAX-SL-24-RV	2177-086-M072-EMAX-SL-24-RV	2177-087-M073-EMAX-SL-24-RV	2177-088-M074-EMAX-SL-24-RV	2177-089-M075-EMAX-SL-24-RV	2177-090-M076-EMAX-SL-24-RV	2177-092-M077-EMAX-SL-24-RV	2177-093-M078-EMAX-SL-24-RV	2177-094-M079-EMAX-SL-24-RV	2177-095-M080-EMAX-SL-24-RV	2177-097-M081-EMAX-SL-24-RV	2177-098-M082-EMAX-SL-24-RV	2177-099-M083-EMAX-SL-24-RV	2177-100-K019-EMAX-SL-24-RV	2177-102-M084-EMAX-SL-24-RV	2177-103-M085-EMAX-SL-24-RV	2177-104-M086-EMAX-SL-24-RV	2177-105-M087-EMAX-SL-24-RV	2177-106-M088-EMAX-SL-24-RV	2177-107-M089-EMAX-SL-24-RV	2177-109-M090-EMAX-SL-24-RV	2177-110-M091-EMAX-SL-24-RV	2177-111-M092-EMAX-SL-24-RV	2177-112-M093-EMAX-SL-24-RV	2177-113-M094-EMAX-SL-24-RV	2177-114-K020-EMAX-SL-24-RV	2177-115-K021-EMAX-SL-24-RV	2177-116-K023-EMAX-SL-24-RV	2177-118-K024-EMAX-SL-24-RV	2177-119-K025-EMAX-SL-24-RV	2177-120-K026-EMAX-SL-24-RV	2177-121-K027-EMAX-SL-24-RV	2177-122-K028-EMAX-SL-24-RV	2177-123-K029-EMAX-SL-24-RV	2177-125-K030-EMAX-SL-24-RV	2177-126-K032-EMAX-SL-24-RV	2177-127-K032-EMAX-SL-24-RV	2177-129-M095-EMAX-SL-24-RV	2177-130-M096-EMAX-SL-24-RV	2177-131-M097-EMAX-SL-24-RV	2177-132-M098-EMAX-SL-24-RV	2177-133-M099-EMAX-SL-24-RV	2177-135-M100-EMAX-SL-24-RV	2177-136-M101-EMAX-SL-24-RV	2177-137-M102-EMAX-SL-24-RV	2177-138-M103-EMAX-SL-24-RV	2177-139-M022-2-EMAX-SL-24-RV
0711046542befa638ce22cc29f80b2db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d13baeca4f7aa2bf610ee532909eae9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a0b0840098a4f960160d4b7aef99e5f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
4483fd4b7cbacb0e1a52287ef48276f7	9	0	26	0	2	0	2	6	3	0	0	0	0	0	1	3	0	5	10	0	0	0	0	0	5	13	0	9	0	0	16	0	112	0	8	4	4	0	0	8	0	8	5	0	10	0	1	0	4	0	0	0	12	3	35	36	0	9	13	0	6	0	0	2	0	0	0	0	4	2	2	0	10	3	3	0	2	3	14	0	13	0	3	1	0	3	0	6	13	10	0	0	7	0	4	0	3	8	1	3	0	3	0	0	20	0	0	1	1	0	0	5	0	8	1	0	0
6e0d4d1f629980ed13b1a01d6b5fa938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39608350bcc1206d8e59e23ab872d5b4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73272d7a6c2f4bbcd5f7424307dc313b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41561fc0dd3d93e706373e50f9083ccd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6a0275684f3761b3daa06dd41ca18787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3705a67be67cbbae617203c5775d20f3	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bacb22aab4d9b100c4d60ec5e540d27c	3	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	11	0	1	0	5	2	3	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	4	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	3	0	6	0	0	0	0	0	3	0	0	0	6	1	0	0	8	0	0	0	2	0	0	0	0	1	0	0	0	2	0
756e17108d6044a2e48f724111910a98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45c19de640aa53ecdc34019e058cc9e5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dfb75677f25a0921f0960e1be1be6f90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9de2176c7a80d5da24ca02008c0c93db	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30e9e9227372035f1f8dda971628568c	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	4	4	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c7cf678b4f1412502128f0a545e5b6fb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ff49537620cd58177fa82948c7ff382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e78f5e9ee9c0fb3c7bfcde816a4f6823	0	0	8	0	0	0	0	0	0	0	0	7	3	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
80c69d5d5ccbc66d03ad2fc5c481cdcc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae0a81bb4bdbd02d41234e9d89b5ef47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
020161b73a81997caa30302bc17958e0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	3	0	0	1	0	0
a2ffe28293a4ddf16166df361a3b17aa	4	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	1	0
5eb5fa0cac04e20bf4ee1cb54eac0a7a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90f99e4ee7e0eae317a8fad894a50634	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0
552a5edacbe756d401bc749d7ca727ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dacb0fced3fc1baa10f04b62cd943cdc	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49ebc3c3e0e2660e92780f7ce2b86796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
4d411fd6ce8f7ae1a664062ce81ef043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
549ff262fe680c77967945e460c47c92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b11ac1eea911f1312df26b4e3a2d4c6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8d25abcccdba3ef53d94fd170bdba8a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ccbf157b99695b9a7a0541c9b002db40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	3	0	0	4	4	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
eed73bf2c424c8d3f0225e5340adede1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff7ce9ae60ffedcd85335549e8c158f8	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0caf8a36e36c7c47bdf04de8956f0ca7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e5062f17155ef5ebb83e27e2ac752518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1e13e9091a48b6ce64217e5814428ee5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	7	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0501d8ae6a8c4d8b89d909fac5903c05	13	0	0	0	6	0	0	0	7	0	0	4	0	0	2	0	5	0	4	0	0	0	11	0	0	0	0	0	17	0	6	0	0	1	0	0	7	0	0	19	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	3	0	0	0	3	0	0	0	0	5	2	0	0	16	5	1	2	0	0	0	3	8	0	0	0	0	0	0	0	0	0	7	0	0	0	0
2a6bae749c39bd5c94325169118e26c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0c89d48ced9b01bd753f4d401e196df6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
4fb727b4389adf8cce5e5454e7db9e3b	8	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	3	0	0	14	0	0	0	5	0	0	6	0	8	0	0	0	0	0	6	0	0	0	0	0	0	0	10	0	0	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0	3	0	9	10	0	0	0	0	0	8	0	0	3	13	2	0	4	0	0	0	0	0	11	5	6	0	0	0	0	10	0	0	0	9	0
c685f6fa75ad75c5d58353fbb70bd9da	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a07fc984a160654ee82cabea4b3e230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
